participant_id,session,participant_list,dataset,music_subset,no_music_subset,song,test_mode,music_first,block,trial,subset,image_filename,image_onset_ms,isi_dur_ms,question_shown,response,rt_ms
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,21,b,028 - 60623 - Quadrangles in Two Planes.jpg,171063,4489,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,22,b,020 - 66201 - Dewey Square.jpg,179113,4317,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,23,b,233 - 107328 - Composition with Red Frame.jpg,187228,4346,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,24,b,025 - 66164 - Homage to the Square New Light.jpg,195078,6074,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,25,b,115 - 117568 - Fragment.jpg,205060,4779,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,26,b,142 - 156077 - Transom #2 (Twilight).jpg,213310,4695,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,27,b,153 - 102580 - Otium cum Dignitade.jpg,221508,4305,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,28,b,075 - 210682 - Carnival.jpg,229640,5954,1,no_response,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,29,b,149 - 73496 - Hydra.jpg,239456,6225,0,,
1108,Baseline,3,Group_2,a,b,song_1.mp3,0,1,2,30,b,031 - 20430 - Born in Snovsk.jpg,249122,5453,1,no_response,
